infinitive,alias,group,mood,tense,layout,row_order,label,form,note_keys
encontrar,encontrar,irregular,indicative,preterite,personal,5,vosotros / vosotras,encontrasteis,
encontrar,encontrar,irregular,indicative,preterite,personal,6,ellos / ellas / ustedes,encontraron,
encontrar,encontrar,irregular,indicative,imperfect,personal,1,yo,encontraba,
encontrar,encontrar,irregular,indicative,imperfect,personal,2,tú,encontrabas,
encontrar,encontrar,irregular,indicative,imperfect,personal,3,él / ella / usted,encontraba,
encontrar,encontrar,irregular,indicative,imperfect,personal,4,nosotros / nosotras,encontrábamos,
encontrar,encontrar,irregular,indicative,imperfect,personal,5,vosotros / vosotras,encontrabais,
encontrar,encontrar,irregular,indicative,imperfect,personal,6,ellos / ellas / ustedes,encontraban,
encontrar,encontrar,irregular,indicative,future,personal,1,yo,encontraré,
encontrar,encontrar,irregular,indicative,future,personal,2,tú,encontrarás,
encontrar,encontrar,irregular,indicative,future,personal,3,él / ella / usted,encontrará,
encontrar,encontrar,irregular,indicative,future,personal,4,nosotros / nosotras,encontraremos,
encontrar,encontrar,irregular,indicative,future,personal,5,vosotros / vosotras,encontraréis,
encontrar,encontrar,irregular,indicative,future,personal,6,ellos / ellas / ustedes,encontrarán,
encontrar,encontrar,irregular,indicative,presentPerfect,personal,1,yo,he encontrado,
encontrar,encontrar,irregular,indicative,presentPerfect,personal,2,tú,has encontrado,
encontrar,encontrar,irregular,indicative,presentPerfect,personal,3,él / ella / usted,ha encontrado,
encontrar,encontrar,irregular,indicative,presentPerfect,personal,4,nosotros / nosotras,hemos encontrado,
encontrar,encontrar,irregular,indicative,presentPerfect,personal,5,vosotros / vosotras,habéis encontrado,
encontrar,encontrar,irregular,indicative,presentPerfect,personal,6,ellos / ellas / ustedes,han encontrado,
encontrar,encontrar,irregular,indicative,pluperfect,personal,1,yo,había encontrado,
encontrar,encontrar,irregular,indicative,pluperfect,personal,2,tú,habías encontrado,
encontrar,encontrar,irregular,indicative,pluperfect,personal,3,él / ella / usted,había encontrado,
encontrar,encontrar,irregular,indicative,pluperfect,personal,4,nosotros / nosotras,habíamos encontrado,
encontrar,encontrar,irregular,indicative,pluperfect,personal,5,vosotros / vosotras,habíais encontrado,
encontrar,encontrar,irregular,indicative,pluperfect,personal,6,ellos / ellas / ustedes,habían encontrado,
encontrar,encontrar,irregular,indicative,futurePerfect,personal,1,yo,habré encontrado,
encontrar,encontrar,irregular,indicative,futurePerfect,personal,2,tú,habrás encontrado,
encontrar,encontrar,irregular,indicative,futurePerfect,personal,3,él / ella / usted,habrá encontrado,
encontrar,encontrar,irregular,indicative,futurePerfect,personal,4,nosotros / nosotras,habremos encontrado,
encontrar,encontrar,irregular,indicative,futurePerfect,personal,5,vosotros / vosotras,habréis encontrado,
encontrar,encontrar,irregular,indicative,futurePerfect,personal,6,ellos / ellas / ustedes,habrán encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePresent,personal,1,yo,encuentre,
encontrar,encontrar,irregular,subjunctive,subjunctivePresent,personal,2,tú,encuentres,
encontrar,encontrar,irregular,subjunctive,subjunctivePresent,personal,3,él / ella / usted,encuentre,
encontrar,encontrar,irregular,subjunctive,subjunctivePresent,personal,4,nosotros / nosotras,encontremos,
encontrar,encontrar,irregular,subjunctive,subjunctivePresent,personal,5,vosotros / vosotras,encontréis,
encontrar,encontrar,irregular,subjunctive,subjunctivePresent,personal,6,ellos / ellas / ustedes,encuentren,
encontrar,encontrar,irregular,subjunctive,subjunctiveImperfect,personal,1,yo,encontrara,
encontrar,encontrar,irregular,subjunctive,subjunctiveImperfect,personal,2,tú,encontraras,
encontrar,encontrar,irregular,subjunctive,subjunctiveImperfect,personal,3,él / ella / usted,encontrara,
encontrar,encontrar,irregular,subjunctive,subjunctiveImperfect,personal,4,nosotros / nosotras,encontráramos,
encontrar,encontrar,irregular,subjunctive,subjunctiveImperfect,personal,5,vosotros / vosotras,encontrarais,
encontrar,encontrar,irregular,subjunctive,subjunctiveImperfect,personal,6,ellos / ellas / ustedes,encontraran,
encontrar,encontrar,irregular,subjunctive,subjunctivePresentPerfect,personal,1,yo,haya encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePresentPerfect,personal,2,tú,hayas encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePresentPerfect,personal,3,él / ella / usted,haya encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePresentPerfect,personal,4,nosotros / nosotras,hayamos encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePresentPerfect,personal,5,vosotros / vosotras,hayáis encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePresentPerfect,personal,6,ellos / ellas / ustedes,hayan encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePluperfect,personal,1,yo,hubiera encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePluperfect,personal,2,tú,hubieras encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePluperfect,personal,3,él / ella / usted,hubiera encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePluperfect,personal,4,nosotros / nosotras,hubiéramos encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePluperfect,personal,5,vosotros / vosotras,hubierais encontrado,
encontrar,encontrar,irregular,subjunctive,subjunctivePluperfect,personal,6,ellos / ellas / ustedes,hubieran encontrado,
encontrar,encontrar,irregular,conditional,conditionalPresent,personal,1,yo,encontraría,
encontrar,encontrar,irregular,conditional,conditionalPresent,personal,2,tú,encontrarías,
encontrar,encontrar,irregular,conditional,conditionalPresent,personal,3,él / ella / usted,encontraría,
encontrar,encontrar,irregular,conditional,conditionalPresent,personal,4,nosotros / nosotras,encontraríamos,
encontrar,encontrar,irregular,conditional,conditionalPresent,personal,5,vosotros / vosotras,encontraríais,
encontrar,encontrar,irregular,conditional,conditionalPresent,personal,6,ellos / ellas / ustedes,encontrarían,
encontrar,encontrar,irregular,conditional,conditionalPerfect,personal,1,yo,habría encontrado,
encontrar,encontrar,irregular,conditional,conditionalPerfect,personal,2,tú,habrías encontrado,
encontrar,encontrar,irregular,conditional,conditionalPerfect,personal,3,él / ella / usted,habría encontrado,
encontrar,encontrar,irregular,conditional,conditionalPerfect,personal,4,nosotros / nosotras,habríamos encontrado,
encontrar,encontrar,irregular,conditional,conditionalPerfect,personal,5,vosotros / vosotras,habríais encontrado,
encontrar,encontrar,irregular,conditional,conditionalPerfect,personal,6,ellos / ellas / ustedes,habrían encontrado,
encontrar,encontrar,irregular,imperative,imperativeAffirmative,personal,1,tú,encuentra,
encontrar,encontrar,irregular,imperative,imperativeAffirmative,personal,2,usted,encuentre,
encontrar,encontrar,irregular,imperative,imperativeAffirmative,personal,3,nosotros / nosotras,encontremos,
encontrar,encontrar,irregular,imperative,imperativeAffirmative,personal,4,vosotros / vosotras,encontrad,
encontrar,encontrar,irregular,imperative,imperativeAffirmative,personal,5,ustedes,encuentren,
encontrar,encontrar,irregular,participle,pastParticiple,single,1,form,encontrado,
encontrar,encontrar,irregular,infinitive,presentInfinitive,single,1,form,encontrar,
encontrar,encontrar,irregular,infinitive,perfectInfinitive,single,1,form,haber encontrado,
encontrar,encontrar,irregular,gerund,presentGerund,single,1,form,encontrando,
encontrar,encontrar,irregular,gerund,perfectGerund,single,1,form,habiendo encontrado,
mostrar,mostrar,irregular,indicative,present,personal,1,yo,muestro,
mostrar,mostrar,irregular,indicative,present,personal,2,tú,muestras,
mostrar,mostrar,irregular,indicative,present,personal,3,él / ella / usted,muestra,
mostrar,mostrar,irregular,indicative,present,personal,4,nosotros / nosotras,mostramos,
mostrar,mostrar,irregular,indicative,present,personal,5,vosotros / vosotras,mostráis,
mostrar,mostrar,irregular,indicative,present,personal,6,ellos / ellas / ustedes,muestran,
mostrar,mostrar,irregular,indicative,preterite,personal,1,yo,mostré,
mostrar,mostrar,irregular,indicative,preterite,personal,2,tú,mostraste,
mostrar,mostrar,irregular,indicative,preterite,personal,3,él / ella / usted,mostró,
mostrar,mostrar,irregular,indicative,preterite,personal,4,nosotros / nosotras,mostramos,
mostrar,mostrar,irregular,indicative,preterite,personal,5,vosotros / vosotras,mostrasteis,
mostrar,mostrar,irregular,indicative,preterite,personal,6,ellos / ellas / ustedes,mostraron,
mostrar,mostrar,irregular,indicative,imperfect,personal,1,yo,mostraba,
mostrar,mostrar,irregular,indicative,imperfect,personal,2,tú,mostrabas,
mostrar,mostrar,irregular,indicative,imperfect,personal,3,él / ella / usted,mostraba,
mostrar,mostrar,irregular,indicative,imperfect,personal,4,nosotros / nosotras,mostrábamos,
mostrar,mostrar,irregular,indicative,imperfect,personal,5,vosotros / vosotras,mostrabais,
mostrar,mostrar,irregular,indicative,imperfect,personal,6,ellos / ellas / ustedes,mostraban,
mostrar,mostrar,irregular,indicative,future,personal,1,yo,mostraré,
mostrar,mostrar,irregular,indicative,future,personal,2,tú,mostrarás,
mostrar,mostrar,irregular,indicative,future,personal,3,él / ella / usted,mostrará,
mostrar,mostrar,irregular,indicative,future,personal,4,nosotros / nosotras,mostraremos,
mostrar,mostrar,irregular,indicative,future,personal,5,vosotros / vosotras,mostraréis,
mostrar,mostrar,irregular,indicative,future,personal,6,ellos / ellas / ustedes,mostrarán,
mostrar,mostrar,irregular,indicative,presentPerfect,personal,1,yo,he mostrado,
mostrar,mostrar,irregular,indicative,presentPerfect,personal,2,tú,has mostrado,
mostrar,mostrar,irregular,indicative,presentPerfect,personal,3,él / ella / usted,ha mostrado,
mostrar,mostrar,irregular,indicative,presentPerfect,personal,4,nosotros / nosotras,hemos mostrado,
mostrar,mostrar,irregular,indicative,presentPerfect,personal,5,vosotros / vosotras,habéis mostrado,
mostrar,mostrar,irregular,indicative,presentPerfect,personal,6,ellos / ellas / ustedes,han mostrado,
mostrar,mostrar,irregular,indicative,pluperfect,personal,1,yo,había mostrado,
mostrar,mostrar,irregular,indicative,pluperfect,personal,2,tú,habías mostrado,
mostrar,mostrar,irregular,indicative,pluperfect,personal,3,él / ella / usted,había mostrado,
mostrar,mostrar,irregular,indicative,pluperfect,personal,4,nosotros / nosotras,habíamos mostrado,
mostrar,mostrar,irregular,indicative,pluperfect,personal,5,vosotros / vosotras,habíais mostrado,
mostrar,mostrar,irregular,indicative,pluperfect,personal,6,ellos / ellas / ustedes,habían mostrado,
mostrar,mostrar,irregular,indicative,futurePerfect,personal,1,yo,habré mostrado,
mostrar,mostrar,irregular,indicative,futurePerfect,personal,2,tú,habrás mostrado,
mostrar,mostrar,irregular,indicative,futurePerfect,personal,3,él / ella / usted,habrá mostrado,
mostrar,mostrar,irregular,indicative,futurePerfect,personal,4,nosotros / nosotras,habremos mostrado,
mostrar,mostrar,irregular,indicative,futurePerfect,personal,5,vosotros / vosotras,habréis mostrado,
mostrar,mostrar,irregular,indicative,futurePerfect,personal,6,ellos / ellas / ustedes,habrán mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePresent,personal,1,yo,muestre,
mostrar,mostrar,irregular,subjunctive,subjunctivePresent,personal,2,tú,muestres,
mostrar,mostrar,irregular,subjunctive,subjunctivePresent,personal,3,él / ella / usted,muestre,
mostrar,mostrar,irregular,subjunctive,subjunctivePresent,personal,4,nosotros / nosotras,mostremos,
mostrar,mostrar,irregular,subjunctive,subjunctivePresent,personal,5,vosotros / vosotras,mostréis,
mostrar,mostrar,irregular,subjunctive,subjunctivePresent,personal,6,ellos / ellas / ustedes,muestren,
mostrar,mostrar,irregular,subjunctive,subjunctiveImperfect,personal,1,yo,mostrara,
mostrar,mostrar,irregular,subjunctive,subjunctiveImperfect,personal,2,tú,mostraras,
mostrar,mostrar,irregular,subjunctive,subjunctiveImperfect,personal,3,él / ella / usted,mostrara,
mostrar,mostrar,irregular,subjunctive,subjunctiveImperfect,personal,4,nosotros / nosotras,mostráramos,
mostrar,mostrar,irregular,subjunctive,subjunctiveImperfect,personal,5,vosotros / vosotras,mostrarais,
mostrar,mostrar,irregular,subjunctive,subjunctiveImperfect,personal,6,ellos / ellas / ustedes,mostraran,
mostrar,mostrar,irregular,subjunctive,subjunctivePresentPerfect,personal,1,yo,haya mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePresentPerfect,personal,2,tú,hayas mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePresentPerfect,personal,3,él / ella / usted,haya mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePresentPerfect,personal,4,nosotros / nosotras,hayamos mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePresentPerfect,personal,5,vosotros / vosotras,hayáis mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePresentPerfect,personal,6,ellos / ellas / ustedes,hayan mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePluperfect,personal,1,yo,hubiera mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePluperfect,personal,2,tú,hubieras mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePluperfect,personal,3,él / ella / usted,hubiera mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePluperfect,personal,4,nosotros / nosotras,hubiéramos mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePluperfect,personal,5,vosotros / vosotras,hubierais mostrado,
mostrar,mostrar,irregular,subjunctive,subjunctivePluperfect,personal,6,ellos / ellas / ustedes,hubieran mostrado,
mostrar,mostrar,irregular,conditional,conditionalPresent,personal,1,yo,mostraría,
mostrar,mostrar,irregular,conditional,conditionalPresent,personal,2,tú,mostrarías,
mostrar,mostrar,irregular,conditional,conditionalPresent,personal,3,él / ella / usted,mostraría,
mostrar,mostrar,irregular,conditional,conditionalPresent,personal,4,nosotros / nosotras,mostraríamos,
mostrar,mostrar,irregular,conditional,conditionalPresent,personal,5,vosotros / vosotras,mostraríais,
mostrar,mostrar,irregular,conditional,conditionalPresent,personal,6,ellos / ellas / ustedes,mostrarían,
mostrar,mostrar,irregular,conditional,conditionalPerfect,personal,1,yo,habría mostrado,
mostrar,mostrar,irregular,conditional,conditionalPerfect,personal,2,tú,habrías mostrado,
mostrar,mostrar,irregular,conditional,conditionalPerfect,personal,3,él / ella / usted,habría mostrado,
mostrar,mostrar,irregular,conditional,conditionalPerfect,personal,4,nosotros / nosotras,habríamos mostrado,
mostrar,mostrar,irregular,conditional,conditionalPerfect,personal,5,vosotros / vosotras,habríais mostrado,
mostrar,mostrar,irregular,conditional,conditionalPerfect,personal,6,ellos / ellas / ustedes,habrían mostrado,
mostrar,mostrar,irregular,imperative,imperativeAffirmative,personal,1,tú,muestra,
mostrar,mostrar,irregular,imperative,imperativeAffirmative,personal,2,usted,muestre,
mostrar,mostrar,irregular,imperative,imperativeAffirmative,personal,3,nosotros / nosotras,mostremos,
mostrar,mostrar,irregular,imperative,imperativeAffirmative,personal,4,vosotros / vosotras,mostrad,
mostrar,mostrar,irregular,imperative,imperativeAffirmative,personal,5,ustedes,muestren,
mostrar,mostrar,irregular,participle,pastParticiple,single,1,form,mostrado,
mostrar,mostrar,irregular,infinitive,presentInfinitive,single,1,form,mostrar,
mostrar,mostrar,irregular,infinitive,perfectInfinitive,single,1,form,haber mostrado,
mostrar,mostrar,irregular,gerund,presentGerund,single,1,form,mostrando,
mostrar,mostrar,irregular,gerund,perfectGerund,single,1,form,habiendo mostrado,
recordar,recordar,irregular,indicative,present,personal,1,yo,recuerdo,
recordar,recordar,irregular,indicative,present,personal,2,tú,recuerdas,
recordar,recordar,irregular,indicative,present,personal,3,él / ella / usted,recuerda,
recordar,recordar,irregular,indicative,present,personal,4,nosotros / nosotras,recordamos,
recordar,recordar,irregular,indicative,present,personal,5,vosotros / vosotras,recordáis,
recordar,recordar,irregular,indicative,present,personal,6,ellos / ellas / ustedes,recuerdan,
recordar,recordar,irregular,indicative,preterite,personal,1,yo,recordé,
recordar,recordar,irregular,indicative,preterite,personal,2,tú,recordaste,
recordar,recordar,irregular,indicative,preterite,personal,3,él / ella / usted,recordó,
recordar,recordar,irregular,indicative,preterite,personal,4,nosotros / nosotras,recordamos,
recordar,recordar,irregular,indicative,preterite,personal,5,vosotros / vosotras,recordasteis,
recordar,recordar,irregular,indicative,preterite,personal,6,ellos / ellas / ustedes,recordaron,
recordar,recordar,irregular,indicative,imperfect,personal,1,yo,recordaba,
recordar,recordar,irregular,indicative,imperfect,personal,2,tú,recordabas,
recordar,recordar,irregular,indicative,imperfect,personal,3,él / ella / usted,recordaba,
recordar,recordar,irregular,indicative,imperfect,personal,4,nosotros / nosotras,recordábamos,
recordar,recordar,irregular,indicative,imperfect,personal,5,vosotros / vosotras,recordabais,
recordar,recordar,irregular,indicative,imperfect,personal,6,ellos / ellas / ustedes,recordaban,
recordar,recordar,irregular,indicative,future,personal,1,yo,recordaré,
recordar,recordar,irregular,indicative,future,personal,2,tú,recordarás,
recordar,recordar,irregular,indicative,future,personal,3,él / ella / usted,recordará,
recordar,recordar,irregular,indicative,future,personal,4,nosotros / nosotras,recordaremos,
recordar,recordar,irregular,indicative,future,personal,5,vosotros / vosotras,recordaréis,
recordar,recordar,irregular,indicative,future,personal,6,ellos / ellas / ustedes,recordarán,
recordar,recordar,irregular,indicative,presentPerfect,personal,1,yo,he recordado,
recordar,recordar,irregular,indicative,presentPerfect,personal,2,tú,has recordado,
recordar,recordar,irregular,indicative,presentPerfect,personal,3,él / ella / usted,ha recordado,
recordar,recordar,irregular,indicative,presentPerfect,personal,4,nosotros / nosotras,hemos recordado,
recordar,recordar,irregular,indicative,presentPerfect,personal,5,vosotros / vosotras,habéis recordado,
recordar,recordar,irregular,indicative,presentPerfect,personal,6,ellos / ellas / ustedes,han recordado,
recordar,recordar,irregular,indicative,pluperfect,personal,1,yo,había recordado,
recordar,recordar,irregular,indicative,pluperfect,personal,2,tú,habías recordado,
recordar,recordar,irregular,indicative,pluperfect,personal,3,él / ella / usted,había recordado,
recordar,recordar,irregular,indicative,pluperfect,personal,4,nosotros / nosotras,habíamos recordado,
recordar,recordar,irregular,indicative,pluperfect,personal,5,vosotros / vosotras,habíais recordado,
recordar,recordar,irregular,indicative,pluperfect,personal,6,ellos / ellas / ustedes,habían recordado,
recordar,recordar,irregular,indicative,futurePerfect,personal,1,yo,habré recordado,
recordar,recordar,irregular,indicative,futurePerfect,personal,2,tú,habrás recordado,
recordar,recordar,irregular,indicative,futurePerfect,personal,3,él / ella / usted,habrá recordado,
recordar,recordar,irregular,indicative,futurePerfect,personal,4,nosotros / nosotras,habremos recordado,
recordar,recordar,irregular,indicative,futurePerfect,personal,5,vosotros / vosotras,habréis recordado,
recordar,recordar,irregular,indicative,futurePerfect,personal,6,ellos / ellas / ustedes,habrán recordado,
recordar,recordar,irregular,subjunctive,subjunctivePresent,personal,1,yo,recuerde,
recordar,recordar,irregular,subjunctive,subjunctivePresent,personal,2,tú,recuerdes,
recordar,recordar,irregular,subjunctive,subjunctivePresent,personal,3,él / ella / usted,recuerde,
recordar,recordar,irregular,subjunctive,subjunctivePresent,personal,4,nosotros / nosotras,recordemos,
recordar,recordar,irregular,subjunctive,subjunctivePresent,personal,5,vosotros / vosotras,recordéis,
recordar,recordar,irregular,subjunctive,subjunctivePresent,personal,6,ellos / ellas / ustedes,recuerden,
recordar,recordar,irregular,subjunctive,subjunctiveImperfect,personal,1,yo,recordara,
recordar,recordar,irregular,subjunctive,subjunctiveImperfect,personal,2,tú,recordaras,
recordar,recordar,irregular,subjunctive,subjunctiveImperfect,personal,3,él / ella / usted,recordara,
recordar,recordar,irregular,subjunctive,subjunctiveImperfect,personal,4,nosotros / nosotras,recordáramos,
recordar,recordar,irregular,subjunctive,subjunctiveImperfect,personal,5,vosotros / vosotras,recordarais,
recordar,recordar,irregular,subjunctive,subjunctiveImperfect,personal,6,ellos / ellas / ustedes,recordaran,
recordar,recordar,irregular,subjunctive,subjunctivePresentPerfect,personal,1,yo,haya recordado,
recordar,recordar,irregular,subjunctive,subjunctivePresentPerfect,personal,2,tú,hayas recordado,
recordar,recordar,irregular,subjunctive,subjunctivePresentPerfect,personal,3,él / ella / usted,haya recordado,
recordar,recordar,irregular,subjunctive,subjunctivePresentPerfect,personal,4,nosotros / nosotras,hayamos recordado,
recordar,recordar,irregular,subjunctive,subjunctivePresentPerfect,personal,5,vosotros / vosotras,hayáis recordado,
recordar,recordar,irregular,subjunctive,subjunctivePresentPerfect,personal,6,ellos / ellas / ustedes,hayan recordado,
recordar,recordar,irregular,subjunctive,subjunctivePluperfect,personal,1,yo,hubiera recordado,
recordar,recordar,irregular,subjunctive,subjunctivePluperfect,personal,2,tú,hubieras recordado,
recordar,recordar,irregular,subjunctive,subjunctivePluperfect,personal,3,él / ella / usted,hubiera recordado,
recordar,recordar,irregular,subjunctive,subjunctivePluperfect,personal,4,nosotros / nosotras,hubiéramos recordado,
recordar,recordar,irregular,subjunctive,subjunctivePluperfect,personal,5,vosotros / vosotras,hubierais recordado,
recordar,recordar,irregular,subjunctive,subjunctivePluperfect,personal,6,ellos / ellas / ustedes,hubieran recordado,
recordar,recordar,irregular,conditional,conditionalPresent,personal,1,yo,recordaría,
recordar,recordar,irregular,conditional,conditionalPresent,personal,2,tú,recordarías,
recordar,recordar,irregular,conditional,conditionalPresent,personal,3,él / ella / usted,recordaría,
recordar,recordar,irregular,conditional,conditionalPresent,personal,4,nosotros / nosotras,recordaríamos,
recordar,recordar,irregular,conditional,conditionalPresent,personal,5,vosotros / vosotras,recordaríais,
recordar,recordar,irregular,conditional,conditionalPresent,personal,6,ellos / ellas / ustedes,recordarían,
recordar,recordar,irregular,conditional,conditionalPerfect,personal,1,yo,habría recordado,
recordar,recordar,irregular,conditional,conditionalPerfect,personal,2,tú,habrías recordado,
recordar,recordar,irregular,conditional,conditionalPerfect,personal,3,él / ella / usted,habría recordado,
recordar,recordar,irregular,conditional,conditionalPerfect,personal,4,nosotros / nosotras,habríamos recordado,
recordar,recordar,irregular,conditional,conditionalPerfect,personal,5,vosotros / vosotras,habríais recordado,
recordar,recordar,irregular,conditional,conditionalPerfect,personal,6,ellos / ellas / ustedes,habrían recordado,
recordar,recordar,irregular,imperative,imperativeAffirmative,personal,1,tú,recuerda,
recordar,recordar,irregular,imperative,imperativeAffirmative,personal,2,usted,recuerde,
recordar,recordar,irregular,imperative,imperativeAffirmative,personal,3,nosotros / nosotras,recordemos,
recordar,recordar,irregular,imperative,imperativeAffirmative,personal,4,vosotros / vosotras,recordad,
recordar,recordar,irregular,imperative,imperativeAffirmative,personal,5,ustedes,recuerden,
recordar,recordar,irregular,participle,pastParticiple,single,1,form,recordado,
recordar,recordar,irregular,infinitive,presentInfinitive,single,1,form,recordar,
recordar,recordar,irregular,infinitive,perfectInfinitive,single,1,form,haber recordado,
recordar,recordar,irregular,gerund,presentGerund,single,1,form,recordando,
recordar,recordar,irregular,gerund,perfectGerund,single,1,form,habiendo recordado,
resolver,resolver,irregular,indicative,present,personal,1,yo,resuelvo,
resolver,resolver,irregular,indicative,present,personal,2,tú,resuelves,
resolver,resolver,irregular,indicative,present,personal,3,él / ella / usted,resuelve,
resolver,resolver,irregular,indicative,present,personal,4,nosotros / nosotras,resolvemos,
resolver,resolver,irregular,indicative,present,personal,5,vosotros / vosotras,resolvéis,
resolver,resolver,irregular,indicative,present,personal,6,ellos / ellas / ustedes,resuelven,
resolver,resolver,irregular,indicative,preterite,personal,1,yo,resolví,
resolver,resolver,irregular,indicative,preterite,personal,2,tú,resolviste,
resolver,resolver,irregular,indicative,preterite,personal,3,él / ella / usted,resolvió,
resolver,resolver,irregular,indicative,preterite,personal,4,nosotros / nosotras,resolvimos,
resolver,resolver,irregular,indicative,preterite,personal,5,vosotros / vosotras,resolvisteis,
resolver,resolver,irregular,indicative,preterite,personal,6,ellos / ellas / ustedes,resolvieron,
resolver,resolver,irregular,indicative,imperfect,personal,1,yo,resolvía,
resolver,resolver,irregular,indicative,imperfect,personal,2,tú,resolvías,
resolver,resolver,irregular,indicative,imperfect,personal,3,él / ella / usted,resolvía,
resolver,resolver,irregular,indicative,imperfect,personal,4,nosotros / nosotras,resolvíamos,
resolver,resolver,irregular,indicative,imperfect,personal,5,vosotros / vosotras,resolvíais,
resolver,resolver,irregular,indicative,imperfect,personal,6,ellos / ellas / ustedes,resolvían,
resolver,resolver,irregular,indicative,future,personal,1,yo,resolveré,
resolver,resolver,irregular,indicative,future,personal,2,tú,resolverás,
resolver,resolver,irregular,indicative,future,personal,3,él / ella / usted,resolverá,
resolver,resolver,irregular,indicative,future,personal,4,nosotros / nosotras,resolveremos,
resolver,resolver,irregular,indicative,future,personal,5,vosotros / vosotras,resolveréis,
resolver,resolver,irregular,indicative,future,personal,6,ellos / ellas / ustedes,resolverán,
resolver,resolver,irregular,indicative,presentPerfect,personal,1,yo,he resuelto,
resolver,resolver,irregular,indicative,presentPerfect,personal,2,tú,has resuelto,
resolver,resolver,irregular,indicative,presentPerfect,personal,3,él / ella / usted,ha resuelto,
resolver,resolver,irregular,indicative,presentPerfect,personal,4,nosotros / nosotras,hemos resuelto,
resolver,resolver,irregular,indicative,presentPerfect,personal,5,vosotros / vosotras,habéis resuelto,
resolver,resolver,irregular,indicative,presentPerfect,personal,6,ellos / ellas / ustedes,han resuelto,
resolver,resolver,irregular,indicative,pluperfect,personal,1,yo,había resuelto,
resolver,resolver,irregular,indicative,pluperfect,personal,2,tú,habías resuelto,
resolver,resolver,irregular,indicative,pluperfect,personal,3,él / ella / usted,había resuelto,
resolver,resolver,irregular,indicative,pluperfect,personal,4,nosotros / nosotras,habíamos resuelto,
resolver,resolver,irregular,indicative,pluperfect,personal,5,vosotros / vosotras,habíais resuelto,
resolver,resolver,irregular,indicative,pluperfect,personal,6,ellos / ellas / ustedes,habían resuelto,
resolver,resolver,irregular,indicative,futurePerfect,personal,1,yo,habré resuelto,
resolver,resolver,irregular,indicative,futurePerfect,personal,2,tú,habrás resuelto,
resolver,resolver,irregular,indicative,futurePerfect,personal,3,él / ella / usted,habrá resuelto,
resolver,resolver,irregular,indicative,futurePerfect,personal,4,nosotros / nosotras,habremos resuelto,
resolver,resolver,irregular,indicative,futurePerfect,personal,5,vosotros / vosotras,habréis resuelto,
resolver,resolver,irregular,indicative,futurePerfect,personal,6,ellos / ellas / ustedes,habrán resuelto,
resolver,resolver,irregular,subjunctive,subjunctivePresent,personal,1,yo,resuelva,
resolver,resolver,irregular,subjunctive,subjunctivePresent,personal,2,tú,resuelvas,
resolver,resolver,irregular,subjunctive,subjunctivePresent,personal,3,él / ella / usted,resuelva,
resolver,resolver,irregular,subjunctive,subjunctivePresent,personal,4,nosotros / nosotras,resolvamos,
resolver,resolver,irregular,subjunctive,subjunctivePresent,personal,5,vosotros / vosotras,resolváis,
resolver,resolver,irregular,subjunctive,subjunctivePresent,personal,6,ellos / ellas / ustedes,resuelvan,
resolver,resolver,irregular,subjunctive,subjunctiveImperfect,personal,1,yo,resolviera,
resolver,resolver,irregular,subjunctive,subjunctiveImperfect,personal,2,tú,resolvieras,
resolver,resolver,irregular,subjunctive,subjunctiveImperfect,personal,3,él / ella / usted,resolviera,
resolver,resolver,irregular,subjunctive,subjunctiveImperfect,personal,4,nosotros / nosotras,resolviéramos,
resolver,resolver,irregular,subjunctive,subjunctiveImperfect,personal,5,vosotros / vosotras,resolvierais,
resolver,resolver,irregular,subjunctive,subjunctiveImperfect,personal,6,ellos / ellas / ustedes,resolvieran,
resolver,resolver,irregular,subjunctive,subjunctivePresentPerfect,personal,1,yo,haya resuelto,
resolver,resolver,irregular,subjunctive,subjunctivePresentPerfect,personal,2,tú,hayas resuelto,
resolver,resolver,irregular,subjunctive,subjunctivePresentPerfect,personal,3,él / ella / usted,haya resuelto,
resolver,resolver,irregular,subjunctive,subjunctivePresentPerfect,personal,4,nosotros / nosotras,hayamos resuelto,
